external_id,name,description,unit,compdev,location5,pointtype,convers,descriptor,digitalset,zero,filtercode,compdevpercent,compressing,tag,srcptid,displaydigits,recno,excdev,userreal2,userreal1,totalcode,ptclassname,typicalvalue,pointid,pointsource,location1,location2,location3,location4,shutdown,compmin,ptclassrev,scan,userint2,userint1,excdevpercent,archiving,instrumenttag,compmax,ptclassid,squareroot,sourcetag,excmin,exdesc,future,excmax,step,engunits,span
pi:160520,VAL_23-LT-92523:Z.X2.Value,PH 1stStgSuctScrubber,,0,2,Float32,1,PH 1stStgSuctScrubber,,0,0,0,0,VAL_23-LT-92523:Z.X2.Value,0,-5,145020,0,0,0,0,classic,50,160520,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LT-92523:Z.X2.Value,3600,2,0,,0,,0,0,0,,100
pi:160156,VAL_23-FE-9106-H01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1stStgComp OIL HEATER,,0,2,Float32,1,PH 1stStgComp OIL HEATER,,0,0,0,0,VAL_23-FE-9106-H01-EL:XS.MeasuredValues.CurrentL2.Value.Value,0,-5,144656,0,0,0,0,classic,50,160156,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FE-9106-H01-EL:XS.MeasuredValues.CurrentL2.Value.Value,3600,2,0,,0,,0,0,0,,100
pi:161056,VAL_23-YZSH-92526-F:X.Value,PH 1st Stg Comp Suct BDV SOV ZSH Flt,,0,2,Digital,1,PH 1st Stg Comp Suct BDV SOV ZSH Flt,Valhall_True_False,147,0,0,0,VAL_23-YZSH-92526-F:X.Value,0,-5,145556,0,0,0,0,classic,0,161056,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-YZSH-92526-F:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160147,VAL_23-ESDV-92501B-PST:VALUE,PH,,0,2,Digital,1,PH,Valhall_True_False,147,0,0,0,VAL_23-ESDV-92501B-PST:VALUE,0,-5,144647,0,0,0,0,classic,0,160147,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-ESDV-92501B-PST:VALUE,3600,2,0,,0,,0,0,1,,1
pi:161005,VAL_23-XA-96135-A:Z.X.Value,PH 1stStg KEYPH Mtr Shaft,,0,0,Float32,1,PH 1stStg KEYPH Mtr Shaft,,0,0,0,0,VAL_23-XA-96135-A:Z.X.Value,0,-5,145505,0,0,0,0,classic,50,161005,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-XA-96135-A:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160536,VAL_23-LV-92521A:Y.Value,PH 1stStgSuctScrubber Level,,0,2,Float32,1,PH 1stStgSuctScrubber Level,,0,0,0,0,VAL_23-LV-92521A:Y.Value,0,-5,145036,0,0,0,0,classic,50,160536,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LV-92521A:Y.Value,3600,2,0,,0,,0,0,0,,100
pi:160130,VAL_23_YT_96134_01:Z.X.Value,PH 1stStg Mtr Journ BRG DE,,0,2,Float32,1,PH 1stStg Mtr Journ BRG DE,,0,0,0,0,VAL_23_YT_96134_01:Z.X.Value,0,-5,144630,0,0,0,0,classic,50,160130,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_YT_96134_01:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160140,VAL_23_ZT_92538:Z.X.Value,PH 1stStgComp Valve Position,,0,2,Float32,1,PH 1stStgComp Valve Position,,0,0,0,0,VAL_23_ZT_92538:Z.X.Value,0,-5,144640,0,0,0,0,classic,50,160140,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_ZT_92538:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160628,VAL_23-PDT-92502:X.Value,PH 1stStgSuctCool Tubes,,0,2,Float32,1,PH 1stStgSuctCool Tubes,,0,0,0,0,VAL_23-PDT-92502:X.Value,0,-5,145128,0,0,0,0,classic,50,160628,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDT-92502:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160995,VAL_23-VA-9110-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1stStgComp Oil Mist Fan,,0,2,Float32,1,PH 1stStgComp Oil Mist Fan,,0,0,0,0,VAL_23-VA-9110-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,0,-5,145495,0,0,0,0,classic,50,160995,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-VA-9110-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,3600,2,0,,0,,0,0,0,,100
pi:160697,VAL_23-PT-92512:X.Value,PH 1stStgSuctCool Gas In,,0,2,Float32,1,PH 1stStgSuctCool Gas In,,0,0,0,0,VAL_23-PT-92512:X.Value,0,-5,145197,0,0,0,0,classic,50,160697,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-92512:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160666,VAL_23-PIC-96153:Control Module:BX,PH 1stStg Comp Inner Seal External,-,0,2,Digital,1,PH 1stStg Comp Inner Seal External,Valhall_True_False,147,0,0,0,VAL_23-PIC-96153:Control Module:BX,0,-5,145166,0,0,0,0,classic,0,160666,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PIC-96153:Control Module:BX,3600,2,0,,0,,0,0,1,-,1
pi:160227,VAL_23-KA-9101_PRD:VALUE,PH (CBM) 1st Stage Press Rat Dev,%,0,2,Float32,1,PH (CBM) 1st Stage Press Rat Dev,,0,0,0,0,VAL_23-KA-9101_PRD:VALUE,0,-5,144727,0,0,0,0,classic,50,160227,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_PRD:VALUE,3600,2,0,,0,,0,0,0,%,100
pi:160552,VAL_23-LY-92529_DensityBands_05waterUL:VALUE,PH (Profiler) Density Band 2 Upper Limit (WATER),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 2 Upper Limit (WATER),,0,0,0,0,VAL_23-LY-92529_DensityBands_05waterUL:VALUE,0,-5,145052,0,0,0,0,classic,50,160552,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_05waterUL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160257,VAL_23-KA-9101-M01_Selector_switch_local_remote:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Selector switch local / remote,,0,2,Digital,1,PH (SwitchGear) MV-COMP.M. FEEDER/ Selector switch local / remote,Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_Selector_switch_local_remote:VALUE,0,-5,144757,0,0,0,0,classic,0,160257,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Selector_switch_local_remote:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160146,VAL_23-ESDV-92501A-PST:VALUE,PH,,0,2,Digital,1,PH,Valhall_True_False,147,0,0,0,VAL_23-ESDV-92501A-PST:VALUE,0,-5,144646,0,0,0,0,classic,0,160146,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-ESDV-92501A-PST:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160272,VAL_23-KA-9101-M01-EL:XS.CoreStatus.XZ.Signal.Value,PH Truck in Test,,0,2,Digital,1,PH Truck in Test,Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01-EL:XS.CoreStatus.XZ.Signal.Value,0,-5,144772,0,0,0,0,classic,0,160272,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01-EL:XS.CoreStatus.XZ.Signal.Value,3600,2,0,,0,,0,0,1,,1
pi:160702,VAL_23-PT-92536:X.Value,PH 1stStgComp Discharge,bar,0,2,Float32,1,PH 1stStgComp Discharge,,0,0,0,0,VAL_23-PT-92536:X.Value,0,-5,145202,0,0,0,0,classic,50,160702,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-92536:X.Value,3600,2,0,,0,,0,0,0,bar,100
pi:160559,VAL_23-LY-92529_Outputs_oilLevel:VALUE,PH (Profiler) % Scaled Level Output for Level C or Oil,%,0,2,Float32,1,PH (Profiler) % Scaled Level Output for Level C or Oil,,0,0,0,0,VAL_23-LY-92529_Outputs_oilLevel:VALUE,0,-5,145059,0,0,0,0,classic,50,160559,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_Outputs_oilLevel:VALUE,3600,2,0,,0,,0,0,0,%,100
pi:160218,VAL_23-KA-9101_APH:VALUE,PH (CBM) 1st Stg ActCompr Poly Head,,0,2,Float32,1,PH (CBM) 1st Stg ActCompr Poly Head,,0,0,0,0,VAL_23-KA-9101_APH:VALUE,0,-5,144718,0,0,0,0,classic,50,160218,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_APH:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160917,VAL_23-TT-96113-03:Z.X.Value,PH 1stStg Gear2 Journ BRG NDE,,0,0,Float32,1,PH 1stStg Gear2 Journ BRG NDE,,0,0,0,0,VAL_23-TT-96113-03:Z.X.Value,0,-5,145417,0,0,0,0,classic,50,160917,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96113-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160499,VAL_23-LIC-92521:Z.X.Value,PH 1stStgSuctScrubber Level Measured Value,%,0,2,Float32,1,PH 1stStgSuctScrubber Level Measured Value,,0,0,0,0,VAL_23-LIC-92521:Z.X.Value,0,-5,144999,0,0,0,0,classic,50,160499,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LIC-92521:Z.X.Value,3600,2,0,,0,,0,0,0,%,100
pi:160923,VAL_23-TT-96116-03:Z.X.Value,PH 1stStg Gear Thrust BRG OUT,,0,0,Float32,1,PH 1stStg Gear Thrust BRG OUT,,0,0,0,0,VAL_23-TT-96116-03:Z.X.Value,0,-5,145423,0,0,0,0,classic,50,160923,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96116-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160791,VAL_23-TIC-92604:Z.Y.Value,PH 1stStgDiscCool Gas Out Output,degC,0,0,Float32,1,PH 1stStgDiscCool Gas Out Output,,0,0,0,0,VAL_23-TIC-92604:Z.Y.Value,0,-5,145291,0,0,0,0,classic,50,160791,LAB-WAS-VAL800,1,0,1,1,0,0,1,0,0,0,0,1,23-TIC-92604:Z.Y.Value,28800,2,0,,0,,0,600,0,degC,100
pi:160141,VAL_23_ZT_92543:Z.X.Value,PH 1stStgComp Valve Pos,,0,2,Float32,1,PH 1stStgComp Valve Pos,,0,0,0,0,VAL_23_ZT_92543:Z.X.Value,0,-5,144641,0,0,0,0,classic,50,160141,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_ZT_92543:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160728,VAL_23-PT-96160:Z.X1.Value,PH 1st Stg Comp Separation Gas,,0,2,Float32,1,PH 1st Stg Comp Separation Gas,,0,0,0,0,VAL_23-PT-96160:Z.X1.Value,0,-5,145228,0,0,0,0,classic,50,160728,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-96160:Z.X1.Value,3600,2,0,,0,,0,0,0,,100
pi:161084,VAL_23-ZS-96142A:X.Value,PH 1stStgComp Encl Door A,,0,2,Digital,1,PH 1stStgComp Encl Door A,Valhall_True_False,147,0,0,0,VAL_23-ZS-96142A:X.Value,0,-5,145584,0,0,0,0,classic,0,161084,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-ZS-96142A:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160927,VAL_23-TT-96136-05:Z.X.Value,PH 1stStg Mtr Winding V,,0,0,Float32,1,PH 1stStg Mtr Winding V,,0,0,0,0,VAL_23-TT-96136-05:Z.X.Value,0,-5,145427,0,0,0,0,classic,50,160927,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96136-05:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:161019,VAL_23-YA-96117-02:Z.X.Value,PH 1stStg Gear1 Journ BRG DE,,0,0,Float32,1,PH 1stStg Gear1 Journ BRG DE,,0,0,0,0,VAL_23-YA-96117-02:Z.X.Value,0,-5,145519,0,0,0,0,classic,50,161019,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96117-02:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160557,VAL_23-LY-92529_Outputs_foamLevel:VALUE,PH (Profiler) % Scaled Level Output for Level B or Foam,%,0,2,Float32,1,PH (Profiler) % Scaled Level Output for Level B or Foam,,0,0,0,0,VAL_23-LY-92529_Outputs_foamLevel:VALUE,0,-5,145057,0,0,0,0,classic,50,160557,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_Outputs_foamLevel:VALUE,3600,2,0,,0,,0,0,0,%,100
pi:160548,VAL_23-LY-92529_DensityBands_03oilUL:VALUE,PH (Profiler) Density Band 4 Upper Limit (OIL),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 4 Upper Limit (OIL),,0,0,0,0,VAL_23-LY-92529_DensityBands_03oilUL:VALUE,0,-5,145048,0,0,0,0,classic,50,160548,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_03oilUL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160578,VAL_23-NY-96144-03:VALUE,PH (CBM) Phase C Negative NQN,-,0,2,Float32,1,PH (CBM) Phase C Negative NQN,,0,0,0,0,VAL_23-NY-96144-03:VALUE,0,-5,145078,0,0,0,0,classic,50,160578,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-NY-96144-03:VALUE,3600,2,0,,0,,0,0,0,-,100
pi:160527,VAL_23-LT-96182:Z.X1.Value,PH 1st Stg Oil Reservoir,,0,2,Float32,1,PH 1st Stg Oil Reservoir,,0,0,0,0,VAL_23-LT-96182:Z.X1.Value,0,-5,145027,0,0,0,0,classic,50,160527,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LT-96182:Z.X1.Value,3600,2,0,,0,,0,0,0,,100
pi:160727,VAL_23-PT-96157:Z.X2.Value,PH 1st Stg Outer Seal NDE,,0,2,Float32,1,PH 1st Stg Outer Seal NDE,,0,0,0,0,VAL_23-PT-96157:Z.X2.Value,0,-5,145227,0,0,0,0,classic,50,160727,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-96157:Z.X2.Value,3600,2,0,,0,,0,0,0,,100
pi:160779,VAL_23-TIC-92504:Control Module:YR,PH 1stStgSuctCool Gas Out Working Setpoint,degC,0,2,Float32,1,PH 1stStgSuctCool Gas Out Working Setpoint,,0,0,0,0,VAL_23-TIC-92504:Control Module:YR,0,-5,145279,0,0,0,0,classic,50,160779,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92504:Control Module:YR,3600,2,0,,0,,0,0,1,degC,100
pi:161023,VAL_23-YA-96119-02:Z.X.Value,PH 1stStg Gear2 Journ BRG NDE,,0,0,Float32,1,PH 1stStg Gear2 Journ BRG NDE,,0,0,0,0,VAL_23-YA-96119-02:Z.X.Value,0,-5,145523,0,0,0,0,classic,50,161023,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96119-02:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:191091,VAL_23-TIC-92604B:Z.X.Value,PH 1stStgDiscCool Gas Out Measured Value,degC,0,2,Float32,1,PH 1stStgDiscCool Gas Out Measured Value,,0,0,0,0,VAL_23-TIC-92604B:Z.X.Value,0,-5,175483,0,0,0,0,classic,50,191091,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92604B:Z.X.Value,3600,2,0,,0,,0,0,0,degC,100
pi:160786,VAL_23-TIC-92604:Control Module:PI,PH 1stStgDiscCool Gas Out Integral time,s,0,0,Float32,1,PH 1stStgDiscCool Gas Out Integral time,,0,0,0,0,VAL_23-TIC-92604:Control Module:PI,0,-5,145286,0,0,0,0,classic,50,160786,LAB-WAS-VAL800,1,0,1,1,0,0,1,0,0,0,0,1,23-TIC-92604:Control Module:PI,86400,2,0,,0,,0,86400,0,s,100
pi:160776,VAL_23-TIC-92504:Control Module:PD,PH 1stStgSuctCool Gas Out Derivate time,s,0,2,Float32,1,PH 1stStgSuctCool Gas Out Derivate time,,0,0,0,0,VAL_23-TIC-92504:Control Module:PD,0,-5,145276,0,0,0,0,classic,50,160776,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92504:Control Module:PD,3600,2,0,,0,,0,0,0,s,100
pi:160777,VAL_23-TIC-92504:Control Module:PI,PH 1stStgSuctCool Gas Out Integral time,s,0,2,Float32,1,PH 1stStgSuctCool Gas Out Integral time,,0,0,0,0,VAL_23-TIC-92504:Control Module:PI,0,-5,145277,0,0,0,0,classic,50,160777,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92504:Control Module:PI,3600,2,0,,0,,0,0,0,s,100
pi:160906,VAL_23-TT-96101-03:Z.X.Value,PH 1stStg Comp Journ BRG DE,,0,0,Float32,1,PH 1stStg Comp Journ BRG DE,,0,0,0,0,VAL_23-TT-96101-03:Z.X.Value,0,-5,145406,0,0,0,0,classic,50,160906,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96101-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160074,VAL_23_PIC_92538_04:Z.X.Value,PH 1stStgComp STV Perf Prim PV,,0,2,Float32,1,PH 1stStgComp STV Perf Prim PV,,0,0,0,0,VAL_23_PIC_92538_04:Z.X.Value,0,-5,144574,0,0,0,0,classic,50,160074,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_04:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160225,VAL_23-KA-9101_PED:VALUE,PH (CBM) 1st Stage Poly Eff Dev,,0,2,Float32,1,PH (CBM) 1st Stage Poly Eff Dev,,0,0,0,0,VAL_23-KA-9101_PED:VALUE,0,-5,144725,0,0,0,0,classic,50,160225,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_PED:VALUE,3600,2,0,,0,,0,0,0,,100
pi:161085,VAL_23-ZS-96142B:X.Value,PH 1stStgComp Encl Door B,,0,2,Digital,1,PH 1stStgComp Encl Door B,Valhall_True_False,147,0,0,0,VAL_23-ZS-96142B:X.Value,0,-5,145585,0,0,0,0,classic,0,161085,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-ZS-96142B:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160888,VAL_23-TT-92603:X.Value,PH 1stStgDiscCool Gas Out,,0,2,Float32,1,PH 1stStgDiscCool Gas Out,,0,0,0,0,VAL_23-TT-92603:X.Value,0,-5,145388,0,0,0,0,classic,50,160888,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-92603:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160668,VAL_23-PIC-96153:Control Module:PI,PH 1stStg Comp Inner Seal Integral time,s,0,2,Float32,1,PH 1stStg Comp Inner Seal Integral time,,0,0,0,0,VAL_23-PIC-96153:Control Module:PI,0,-5,145168,0,0,0,0,classic,50,160668,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PIC-96153:Control Module:PI,3600,2,0,,0,,0,0,0,s,100
pi:160079,VAL_23_PIC_92538_09:Z.X.Value,PH 1stStgComp STV Perf Limit 2 SP,,0,2,Float32,1,PH 1stStgComp STV Perf Limit 2 SP,,0,0,0,0,VAL_23_PIC_92538_09:Z.X.Value,0,-5,144579,0,0,0,0,classic,50,160079,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_09:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160622,VAL_23-PDI-96150:X.Value,PH 1st Stg Comp Over Inner Seal,,0,2,Float32,1,PH 1st Stg Comp Over Inner Seal,,0,0,0,0,VAL_23-PDI-96150:X.Value,0,-5,145122,0,0,0,0,classic,50,160622,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDI-96150:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160782,VAL_23-TIC-92504:Z.Y.Value,PH 1stStgSuctCool Gas Out Output,degC,0,2,Float32,1,PH 1stStgSuctCool Gas Out Output,,0,0,0,0,VAL_23-TIC-92504:Z.Y.Value,0,-5,145282,0,0,0,0,classic,50,160782,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92504:Z.Y.Value,3600,2,0,,0,,0,0,0,degC,100
pi:160612,VAL_23-PC-9109-M01:Z.Y.Value,PH 1stStg Comp Lube Oil Pump,,0,2,Digital,1,PH 1stStg Comp Lube Oil Pump,Valhall_True_False,147,0,0,0,VAL_23-PC-9109-M01:Z.Y.Value,0,-5,145112,0,0,0,0,classic,0,160612,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PC-9109-M01:Z.Y.Value,3600,2,0,,0,,0,0,1,,1
pi:160129,VAL_23_YT_96133_02:Z.X.Value,PH 1stStg MtrJourn BRG NDE,,0,2,Float32,1,PH 1stStg MtrJourn BRG NDE,,0,0,0,0,VAL_23_YT_96133_02:Z.X.Value,0,-5,144629,0,0,0,0,classic,50,160129,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_YT_96133_02:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160067,VAL_23_KA_9101_M01_60A:Z.X.Value,PH 1stStg Comp Mtr Current,,0,0,Float32,1,PH 1stStg Comp Mtr Current,,0,0,0,0,VAL_23_KA_9101_M01_60A:Z.X.Value,0,-5,144567,0,0,0,0,classic,50,160067,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23_KA_9101_M01_60A:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160262,VAL_23-KA-9101-M01_Winding_Temperature_V1:VALUE,PH (SwitchGear),degC,0,2,Float32,1,PH (SwitchGear),,0,0,0,0,VAL_23-KA-9101-M01_Winding_Temperature_V1:VALUE,0,-5,144762,0,0,0,0,classic,50,160262,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Winding_Temperature_V1:VALUE,3600,2,0,,0,,0,0,0,degC,100
pi:160149,VAL_23-ESDV-92551A-PST:VALUE,PH,,0,2,Digital,1,PH,Valhall_True_False,147,0,0,0,VAL_23-ESDV-92551A-PST:VALUE,0,-5,144649,0,0,0,0,classic,0,160149,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-ESDV-92551A-PST:VALUE,3600,2,0,,0,,0,0,1,,1
pi:161003,VAL_23-XA-96124-A:Z.X.Value,PH 1stStg KEYPH Gear1 Shaft,,0,0,Float32,1,PH 1stStg KEYPH Gear1 Shaft,,0,0,0,0,VAL_23-XA-96124-A:Z.X.Value,0,-5,145503,0,0,0,0,classic,50,161003,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-XA-96124-A:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160921,VAL_23-TT-96115-03:Z.X.Value,PH 1stStg Gear Thrust BRG IN,,0,0,Float32,1,PH 1stStg Gear Thrust BRG IN,,0,0,0,0,VAL_23-TT-96115-03:Z.X.Value,0,-5,145421,0,0,0,0,classic,50,160921,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96115-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160581,VAL_23-NY-96144-06:VALUE,PH (CBM) Phase C Positive NQN,-,0,2,Float32,1,PH (CBM) Phase C Positive NQN,,0,0,0,0,VAL_23-NY-96144-06:VALUE,0,-5,145081,0,0,0,0,classic,50,160581,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-NY-96144-06:VALUE,3600,2,0,,0,,0,0,0,-,100
pi:163583,VAL_45-PT-92609:X.Value,PH 1stStgDiscCool CM Out,,0,2,Float32,1,PH 1stStgDiscCool CM Out,,0,0,0,0,VAL_45-PT-92609:X.Value,0,-5,148083,0,0,0,0,classic,50,163583,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-PT-92609:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160131,VAL_23_YT_96134_02:Z.X.Value,PH 1stStg Mtr Journ BRG DE,,0,2,Float32,1,PH 1stStg Mtr Journ BRG DE,,0,0,0,0,VAL_23_YT_96134_02:Z.X.Value,0,-5,144631,0,0,0,0,classic,50,160131,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_YT_96134_02:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160833,VAL_23-TIC-96147:Control Module:YR,PH 1stStg Comp Seal Gas Working Setpoint,degC,0,2,Float32,1,PH 1stStg Comp Seal Gas Working Setpoint,,0,0,0,0,VAL_23-TIC-96147:Control Module:YR,0,-5,145333,0,0,0,0,classic,50,160833,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96147:Control Module:YR,3600,2,0,,0,,0,0,1,degC,100
pi:163374,VAL_45-FT-92606:X.Value,PH 1stStgDiscCool CoolMed In,,0,2,Float32,1,PH 1stStgDiscCool CoolMed In,,0,0,0,0,VAL_45-FT-92606:X.Value,0,-5,147874,0,0,0,0,classic,50,163374,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-FT-92606:X.Value,3600,2,0,,0,,0,0,0,,100
pi:163522,VAL_45-PDT-92506:X.Value,PH 1stStgSuctCool Shell,,0,2,Float32,1,PH 1stStgSuctCool Shell,,0,0,0,0,VAL_45-PDT-92506:X.Value,0,-5,148022,0,0,0,0,classic,50,163522,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-PDT-92506:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160258,VAL_23-KA-9101-M01_Spring_Charging_Alarm:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Spring Charging Alarm,,0,2,Digital,1,PH (SwitchGear) MV-COMP.M. FEEDER/ Spring Charging Alarm,Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_Spring_Charging_Alarm:VALUE,0,-5,144758,0,0,0,0,classic,0,160258,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_Spring_Charging_Alarm:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160150,VAL_23-ESDV-92551B-PST:VALUE,PH,,0,2,Digital,1,PH,Valhall_True_False,147,0,0,0,VAL_23-ESDV-92551B-PST:VALUE,0,-5,144650,0,0,0,0,classic,0,160150,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-ESDV-92551B-PST:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160528,VAL_23-LT-96182:Z.X2.Value,PH 1st Stg Oil Reservoir,,0,2,Float32,1,PH 1st Stg Oil Reservoir,,0,0,0,0,VAL_23-LT-96182:Z.X2.Value,0,-5,145028,0,0,0,0,classic,50,160528,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LT-96182:Z.X2.Value,3600,2,0,,0,,0,0,0,,100
pi:160645,VAL_23-PDT-96146:X.Value,PH 1st Stg Comp Gas Filter,,0,2,Float32,1,PH 1st Stg Comp Gas Filter,,0,0,0,0,VAL_23-PDT-96146:X.Value,0,-5,145145,0,0,0,0,classic,50,160645,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDT-96146:X.Value,3600,2,0,,0,,0,0,0,,100
